"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","genes"
"GO:0043484","regulation of RNA splicing","3/7","181/18870",2.95323393983763e-05,0.00395634077818325,0.00187644958868462,"ATXN7/TADA1/ATXN7L3",3,"ATXN7, TADA1, ATXN7L3"
"GO:0090042","tubulin deacetylation","2/7","23/18870",2.97329071099385e-05,0.00395634077818325,0.00187644958868462,"FLNA/HDAC6",2,"FLNA, HDAC6"
"GO:0007026","negative regulation of microtubule depolymerization","2/7","26/18870",3.81741986379243e-05,0.00395634077818325,0.00187644958868462,"ATXN7/HDAC6",2,"ATXN7, HDAC6"
"GO:0006282","regulation of DNA repair","3/7","215/18870",4.93586082127207e-05,0.00395634077818325,0.00187644958868462,"ATXN7/TADA1/ATXN7L3",3,"ATXN7, TADA1, ATXN7L3"
"GO:0031114","regulation of microtubule depolymerization","2/7","30/18870",5.10585831969218e-05,0.00395634077818325,0.00187644958868462,"ATXN7/HDAC6",2,"ATXN7, HDAC6"
"GO:0001975","response to amphetamine","2/7","31/18870",5.45702176301138e-05,0.00395634077818325,0.00187644958868462,"RANBP2/HDAC6",2,"RANBP2, HDAC6"
"GO:0031111","negative regulation of microtubule polymerization or depolymerization","2/7","38/18870",8.23987516152932e-05,0.00512049385037894,0.00242859478445075,"ATXN7/HDAC6",2,"ATXN7, HDAC6"
"GO:0007019","microtubule depolymerization","2/7","45/18870",0.000115894548893457,0.00611429903147529,0.00289994582013105,"ATXN7/HDAC6",2,"ATXN7, HDAC6"
"GO:0014075","response to amine","2/7","47/18870",0.000126502738582247,0.00611429903147529,0.00289994582013105,"RANBP2/HDAC6",2,"RANBP2, HDAC6"
"GO:0006476","protein deacetylation","2/7","58/18870",0.000193064441559905,0.00839830320785588,0.00398322426797278,"FLNA/HDAC6",2,"FLNA, HDAC6"
